provider_code,label,address_line1,address_line2,postcode,latitude,longitude,suggestion_frequency,last_seen_on,suggestion_rank
OAK,OAK · 2 Ash Grove · EH54 5JQ,2 Ash Grove,,EH54 5JQ,55.901765,-3.496921,1,2025-11-19,159
OAK,OAK · 35 Burnside · IV12 5UA,35 Burnside,,IV12 5UA,57.590895,-3.835740,1,2025-11-19,160
OAK,OAK · 41 Glenlyon Place · G73 5PL,41 Glenlyon Place,,G73 5PL,55.804985,-4.195366,1,2025-11-17,161
OAK,OAK · 54 Carmichael Street · G51 2QU,54 Carmichael Street,,G51 2QU,55.855020,-4.302333,1,2025-11-14,162
OAK,"OAK · J P Auto Repairs, 59 Kirkwood Avenue · G81 2SX",J P Auto Repairs,59 Kirkwood Avenue,G81 2SX,55.903821,-4.383138,1,2025-11-13,163
OAK,OAK · 11 Andrew Baxter Avenue · ML9 3RG,11 Andrew Baxter Avenue,,ML9 3RG,55.730291,-3.943722,1,2025-11-05,164
OAK,OAK · 6A Comley Road · BH9 2ST,6A Comley Road,,BH9 2ST,50.753257,-1.879446,1,2025-11-03,165
OAK,"OAK · Arc Fleet Services, The Lyle Building · PA15 4UQ",Arc Fleet Services,The Lyle Building,PA15 4UQ,55.940303,-4.747180,1,2025-10-29,166
OAK,OAK · 12 Victoria Park · EH47 9LW,12 Victoria Park,,EH47 9LW,55.831570,-3.698078,1,2025-10-10,167
OAK,OAK · Halley Street · G13 4DJ,Halley Street,,G13 4DJ,55.891948,-4.378971,1,2025-10-10,168
OAK,OAK · 122 Queens Drive · G42 8QN,122 Queens Drive,,G42 8QN,55.834047,-4.267350,1,2025-10-09,169
OAK,OAK · Munro Road · FK7 7UU,Munro Road,,FK7 7UU,56.113868,-3.913698,1,2025-10-01,170
OAK,OAK · 26/1 Kane Wynd · EH16 4QE,26/1 Kane Wynd,,EH16 4QE,,,1,2025-09-10,171
OAK,"OAK · Unit 3, 53 Kilbirnie Street · G5 8JD",Unit 3,53 Kilbirnie Street,G5 8JD,55.846369,-4.263882,1,2025-09-10,172
OAK,OAK · East Hamilton Street · PA15 2TQ,East Hamilton Street,,PA15 2TQ,55.942215,-4.729121,1,2025-09-04,173
OAK,OAK · Pentland Drive · KA9 2TH,Pentland Drive,,KA9 2TH,55.483502,-4.597927,1,2025-09-01,174
OAK,"OAK · Touch up, Ashton Road · G73 1UB",Touch up,Ashton Road,G73 1UB,55.833450,-4.215798,1,2025-09-01,175
OAK,OAK · Causewayside Street · G32 8LT,Causewayside Street,,G32 8LT,55.842512,-4.169769,1,2025-08-28,176
OAK,OAK · Phoenix Lane · KY12 9EB,Phoenix Lane,,KY12 9EB,56.075884,-3.469941,1,2025-08-28,177
OAK,"OAK · MA bodyshop ltd, 7 Millie Street · KY1 2NL",MA bodyshop ltd,7 Millie Street,KY1 2NL,56.122759,-3.144223,1,2025-08-20,178
OAK,"OAK · Dent Centre Glasgow, 36 Finglen Place · G53 7SP",Dent Centre Glasgow,36 Finglen Place,G53 7SP,55.810677,-4.347403,1,2025-08-08,179
OAK,OAK · 146 Dalsetter Avenue · G15 8TE,146 Dalsetter Avenue,,G15 8TE,55.906161,-4.368082,1,2025-08-01,180
OAK,"OAK · The Underground Garage, 30 Greenbank Crescent · AB12 3BG",The Underground Garage,30 Greenbank Crescent,AB12 3BG,57.125618,-2.079569,1,2025-08-01,181
OAK,OAK · Cumbernauld Road · G67 4HN,Cumbernauld Road,,G67 4HN,55.921068,-4.053484,1,2025-07-29,182
OAK,OAK · Dalsetter Ave · G15 8TE,Dalsetter Ave,,G15 8TE,55.906161,-4.368082,1,2025-07-24,183
OAK,OAK · Parkhead Vehicle Repair Centre · G31 5HP,Parkhead Vehicle Repair Centre,,G31 5HP,55.852548,-4.188175,1,2025-07-23,184
OAK,OAK · 85 Blawearie Road · EH33 2DA,85 Blawearie Road,,EH33 2DA,55.940432,-2.951848,1,2025-07-15,185
OAK,"OAK · A1 Collision UK Ltd, Unit 3 · KA3 1LU",A1 Collision UK Ltd,Unit 3,KA3 1LU,55.616786,-4.506315,1,2025-07-07,186
OAK,OAK · Mauchline Street · G5 8HQ,Mauchline Street,,G5 8HQ,55.848289,-4.262108,1,2025-07-07,187
OAK,"OAK · Frank Sime Repairs, Upper Ingleston · PA15 3AD",Frank Sime Repairs,Upper Ingleston,PA15 3AD,55.939301,-4.749768,1,2025-07-03,188
OAK,OAK · 7 Corbiewynd · EH15 3RP,7 Corbiewynd,,EH15 3RP,55.938225,-3.109224,1,2025-07-01,189
OAK,OAK · Balmerino Place · G64 1LW,Balmerino Place,,G64 1LW,55.903315,-4.199369,1,2025-06-30,190
OAK,"OAK · Unit 3, Western Industrial Estate · KA3 1LU",Unit 3,Western Industrial Estate,KA3 1LU,55.616786,-4.506315,1,2025-06-23,191
OAK,"OAK · Glasgow Bodyshop, Abercorn Avenue · G52 4JL",Glasgow Bodyshop,Abercorn Avenue,G52 4JL,55.860425,-4.378227,1,2025-06-20,192
OAK,"OAK · Msf Design, Bourtree Terrace · TD9 9HN",Msf Design,Bourtree Terrace,TD9 9HN,55.424735,-2.783407,1,2025-06-20,193
OAK,"OAK · Level Up Bodyshop, Whiteside Industrial Estate · EH48 2RX",Level Up Bodyshop,Whiteside Industrial Estate,EH48 2RX,55.891657,-3.656183,1,2025-06-04,194
OAK,"OAK · Allan Murdoch Autobody repairs, Perimeter Road · IV30 6AF",Allan Murdoch Autobody repairs,Perimeter Road,IV30 6AF,57.644234,-3.292661,1,2025-06-03,195
OAK,"OAK · Hatties Auto Body Repairs, Monklands Industrial Estate · ML5 4RP",Hatties Auto Body Repairs,Monklands Industrial Estate,ML5 4RP,55.842617,-4.032093,1,2025-06-03,196
OAK,OAK · Boydstone Road · G46 8NB,Boydstone Road,,G46 8NB,55.810753,-4.316860,1,2025-06-02,197
OAK,OAK · Fernhill Road · G73 4BZ,Fernhill Road,,G73 4BZ,55.809543,-4.211822,1,2025-05-23,198
OAK,"OAK · AKM Auto Garage, Longridge Road · EH47 0DE",AKM Auto Garage,Longridge Road,EH47 0DE,55.862440,-3.685524,1,2025-05-19,199
OAK,OAK · Lincoln Avenue · G13 3PL,Lincoln Avenue,,G13 3PL,55.892049,-4.350301,1,2025-05-15,200
OAK,"OAK · M8 Recovery, Penilee Road · G52 4UU",M8 Recovery,Penilee Road,G52 4UU,55.860075,-4.382345,1,2025-05-07,201
OAK,"OAK · CS Autos Accident Repair Garage Ltd, 52 Wilson Place, Unit 54",CS Autos Accident Repair Garage Ltd,"52 Wilson Place, Unit 54",,,,1,2025-05-06,202
OAK,"OAK · Prestige & Performance, Camps Industrial Estate · EH27 8DF",Prestige & Performance,Camps Industrial Estate,EH27 8DF,55.897984,-3.439567,1,2025-05-06,203
OAK,"OAK · PaintTec, Woodside Way · KY7 4ND",PaintTec,Woodside Way,KY7 4ND,56.184912,-3.148586,1,2025-05-02,204
OAK,"OAK · A 1 Collision, Western Industrial Estate · KA3 1LU",A 1 Collision,Western Industrial Estate,KA3 1LU,55.616786,-4.506315,1,2025-04-29,205
OAK,OAK · East Hamilton Street · PA15 2TD,East Hamilton Street,,PA15 2TD,55.943096,-4.730288,1,2025-04-29,206
OAK,"OAK · Yes Recovery, Factory Place · KA21 5LA",Yes Recovery,Factory Place,KA21 5LA,55.635920,-4.781855,1,2025-04-24,207
OAK,OAK · 16 Wellshot Crescent · KY8 5EJ,16 Wellshot Crescent,,KY8 5EJ,56.208838,-3.044351,1,2025-04-11,208
OAK,"OAK · Gibbys Spraying Services, 11 Main Street · ML7 5QW",Gibbys Spraying Services,11 Main Street,ML7 5QW,55.860365,-3.747333,1,2025-04-11,209
OAK,"OAK · RS Coachworks, 16 Manderston Street · EH6 8LY",RS Coachworks,16 Manderston Street,EH6 8LY,55.968713,-3.172180,1,2025-04-11,210
OAK,OAK · 112 Egilsay Street · G22 7JL,112 Egilsay Street,,G22 7JL,55.898731,-4.245194,1,2025-04-10,211
OAK,"OAK · Unit 1, 4, Dunnswood Road · G67 3EN","Unit 1, 4",Dunnswood Road,G67 3EN,55.969741,-3.956825,1,2025-04-04,212
OAK,OAK · Whittington Road · BS16 2PU,Whittington Road,,BS16 2PU,51.489078,-2.518840,1,2025-04-01,213
OAK,"OAK · Call Accident repair, Unit 5, Newhut Road · ML5 4XD",Call Accident repair,"Unit 5, Newhut Road",ML5 4XD,55.843417,-4.014086,1,2025-03-31,214
OAK,"OAK · Propaint Accident Repair Ltd, Chapelhall Industrial Estate · ML6 8QH",Propaint Accident Repair Ltd,Chapelhall Industrial Estate,ML6 8QH,55.849105,-3.950562,1,2025-03-31,215
OAK,OAK · Boswell Crescent · KA18 3HH,Boswell Crescent,,KA18 3HH,55.459589,-4.232092,1,2025-03-25,216
OAK,OAK · Swinton Road · G69 6DP,Swinton Road,,G69 6DP,55.856241,-4.106351,1,2025-03-25,217
OAK,"OAK · Sandy Mcintosh Auto Body Repairs, Newmill Industrial Estate · AB55 5GB",Sandy Mcintosh Auto Body Repairs,Newmill Industrial Estate,AB55 5GB,57.550465,-2.953306,1,2025-03-24,218
OAK,"OAK · CS Accident Repair Garage Ltd, 42-44 East Hamilton Street · PA15 2TQ",CS Accident Repair Garage Ltd,42-44 East Hamilton Street,PA15 2TQ,55.942215,-4.729121,1,2025-03-21,219
OAK,OAK · Hagmill Road · ML5 4GH,Hagmill Road,,ML5 4GH,55.841384,-4.018022,1,2025-03-21,220
OAK,"OAK · Call Accident Repair Centre, Shawhead Industrial Estate, Hagmill rd · ML5 4XD",Call Accident Repair Centre,"Shawhead Industrial Estate, Hagmill rd",ML5 4XD,55.843417,-4.014086,1,2025-03-20,221
OAK,"OAK · McShanes Car Body Repair, Unit 13a Newbattle Abbey Business Park · EH22 3LL",McShanes Car Body Repair,Unit 13a Newbattle Abbey Business Park,EH22 3LL,55.882629,-3.066986,1,2025-03-14,222
OAK,"OAK · AKM Auto Garage Ltd, Longridge Road · EH47 0DE",AKM Auto Garage Ltd,Longridge Road,EH47 0DE,55.862440,-3.685524,1,2025-03-10,223
OAK,"OAK · Hamilton Auto Services, Argyle Crescent · ML3 9BQ",Hamilton Auto Services,Argyle Crescent,ML3 9BQ,55.775634,-4.073171,1,2025-03-10,224
OAK,OAK · Smeaton Industrial Estate · KY1 2HE,Smeaton Industrial Estate,,KY1 2HE,56.126965,-3.152714,1,2025-03-10,225
OAK,"OAK · CS Auto Repair, East Hamilton Street · PA15 2TQ",CS Auto Repair,East Hamilton Street,PA15 2TQ,55.942215,-4.729121,1,2025-03-05,226
OAK,"OAK · Box Autos, Deerdykes View · G68 9HN",Box Autos,Deerdykes View,G68 9HN,55.928478,-4.051059,1,2025-03-03,227
OAK,"OAK · Glasgow Smart Repairs, Kelvin Avenue · G52 4LT",Glasgow Smart Repairs,Kelvin Avenue,G52 4LT,55.862817,-4.369743,1,2025-03-03,228
OAK,OAK · Centrum Business Park · ML5 4TH,Centrum Business Park,,ML5 4TH,55.849370,-3.998995,1,2025-02-27,229
OAK,"OAK · Touch Ups, Ashton Road · G73 1UB",Touch Ups,Ashton Road,G73 1UB,55.833450,-4.215798,1,2025-02-26,230
OAK,"OAK · Undent it Ltd, Scotland Street · G5 8NB",Undent it Ltd,Scotland Street,G5 8NB,55.849585,-4.267903,1,2025-02-26,231
OAK,OAK · Cortmalaw Crescent · G33 1TB,Cortmalaw Crescent,,G33 1TB,55.894563,-4.185646,1,2025-02-19,232
OAK,OAK · Penilee Road · G52 4UU,Penilee Road,,G52 4UU,55.860075,-4.382345,1,2025-02-18,233
OAK,"OAK · Ross Co Smart Repair LTD, Arran Road · PH1 3DZ",Ross Co Smart Repair LTD,Arran Road,PH1 3DZ,56.416975,-3.457932,1,2025-02-14,234
OAK,OAK · Boundary Road · KA8 9DJ,Boundary Road,,KA8 9DJ,55.482265,-4.603686,1,2025-02-13,235
OAK,OAK · Upper Ingleston · PA15 3AD,Upper Ingleston,,PA15 3AD,55.939301,-4.749768,1,2025-02-03,236
OAK,"OAK · Bothwell ARC, 69 Bothwell Road · ML3 0DW",Bothwell ARC,69 Bothwell Road,ML3 0DW,55.789399,-4.054124,1,2025-01-31,237
OAK,"OAK · Dalmore, Links Road · KY8 4HP",Dalmore,Links Road,KY8 4HP,56.195623,-2.992840,1,2025-01-31,238
OAK,"OAK · Ultimate Car Body Repair, 184 Clydesdale Street · ML4 2RS",Ultimate Car Body Repair,184 Clydesdale Street,ML4 2RS,55.816677,-3.988954,1,2025-01-29,239
OAK,OAK · Windyrig Close · EH14 2BG,Windyrig Close,,EH14 2BG,55.920021,-3.274430,1,2025-01-27,240
OAK,"OAK · Genesis Coachworks, Centrum Business Park, 5 Hagmill Rd · ML5 4TD",Genesis Coachworks,"Centrum Business Park, 5 Hagmill Rd",ML5 4TD,,,1,2025-01-24,241
OAK,OAK · Great Westen Retail Park · G15 6SA,Great Westen Retail Park,,G15 6SA,55.902842,-4.376583,1,2025-01-24,242
OAK,"OAK · Ultimate Car Body Repairs, Clydesdale Street · ML4 2RS",Ultimate Car Body Repairs,Clydesdale Street,ML4 2RS,55.816677,-3.988954,1,2025-01-23,243
OAK,OAK · 100 Penilee Road · G52 4UU,100 Penilee Road,,G52 4UU,55.860075,-4.382345,1,2025-01-22,244
OAK,OAK · South Elgin Street · G81 1PL,South Elgin Street,,G81 1PL,,,1,2025-01-17,245
OAK,"OAK · Genesis Coachworks, Roxburgh Drive · ML5 4TH",Genesis Coachworks,Roxburgh Drive,ML5 4TH,55.849370,-3.998995,1,2025-01-15,246
OAK,"OAK · J P Auto Repairs, Kirkwood Avenue · G81 2SX",J P Auto Repairs,Kirkwood Avenue,G81 2SX,55.903821,-4.383138,1,2025-01-15,247
OAK,"OAK · West End Cottage, Coaltown Of Balgonie · KY7 6JA",West End Cottage,Coaltown Of Balgonie,KY7 6JA,56.181775,-3.138955,1,2025-01-14,248
OAK,"OAK · Ultimate Car Body Repair LTD, Clydesdale Street · ML4 2RS",Ultimate Car Body Repair LTD,Clydesdale Street,ML4 2RS,55.816677,-3.988954,1,2025-01-13,249
OAK,OAK · 50 Kinloss Crescent · KY15 4ED,50 Kinloss Crescent,,KY15 4ED,56.322214,-3.022139,1,2025-01-10,250
OAK,OAK · 11 Halliburton Terrace · G34 9AF,11 Halliburton Terrace,,G34 9AF,55.863443,-4.124448,1,2024-12-30,251
OAK,OAK · Apsley Lane · G11 7SU,Apsley Lane,,G11 7SU,55.871130,-4.315515,1,2024-12-30,252
OAK,"OAK · Well Street Customs, Well Street · PA1 2QH",Well Street Customs,Well Street,PA1 2QH,55.847951,-4.440137,1,2024-12-20,253
OAK,OAK · 18 Ninian Road · KY11 8ZA,18 Ninian Road,,KY11 8ZA,56.071564,-3.411350,1,2024-12-13,254
OAK,OAK · White Cart Court · G43 2AT,White Cart Court,,G43 2AT,55.824502,-4.285762,1,2024-12-06,255
OAK,"OAK · Atlas Bodysop, Rutherglen Road · G73 1SX",Atlas Bodysop,Rutherglen Road,G73 1SX,55.835903,-4.229241,1,2024-11-22,256
OAK,OAK · Quarryknowe Street · G31 5BT,Quarryknowe Street,,G31 5BT,55.852012,-4.189007,1,2024-11-22,257
OAK,OAK · 18 Cardross Avenue · EH52 6HY,18 Cardross Avenue,,EH52 6HY,55.933648,-3.489572,1,2024-11-18,258
OAK,OAK · 1 Stanley Drive · ML7 5QU,1 Stanley Drive,,ML7 5QU,55.861519,-3.741952,1,2024-11-15,259
OAK,OAK · Barclayhill Place · AB12 4PF,Barclayhill Place,,AB12 4PF,57.067733,-2.130781,1,2024-11-15,260
OAK,"OAK · G15 Tyre and Service Centre, Dalsetter Avenue · G15 8TE",G15 Tyre and Service Centre,Dalsetter Avenue,G15 8TE,55.906161,-4.368082,1,2024-11-06,261
OAK,"OAK · Gibbys Spraying Services, East Main Street · ML7 5QW",Gibbys Spraying Services,East Main Street,ML7 5QW,55.860365,-3.747333,1,2024-11-01,262
OAK,"OAK · CD Body Repairs, Cavendish Way · KY6 2SB",CD Body Repairs,Cavendish Way,KY6 2SB,56.176808,-3.200502,1,2024-10-24,263
OAK,OAK · Craigendon Oval · PA2 8JT,Craigendon Oval,,PA2 8JT,55.817219,-4.436632,1,2024-10-24,264
OAK,"OAK · Glasgow Smart Repairs, 13 Kelvin Avenue · G52 4LT",Glasgow Smart Repairs,13 Kelvin Avenue,G52 4LT,55.862817,-4.369743,1,2024-10-14,265
OAK,"OAK · Glasgow Smart Repair Centre, Kelvin Avenue · G52 4LT",Glasgow Smart Repair Centre,Kelvin Avenue,G52 4LT,55.862817,-4.369743,1,2024-10-11,266
OAK,OAK · 2/1 30 Woodcroft Avenue · G11 7HY,2/1 30 Woodcroft Avenue,,G11 7HY,55.879202,-4.320217,1,2024-10-09,267
OAK,OAK · 283 Delgatie Avenue · KY7 4QE,283 Delgatie Avenue,,KY7 4QE,56.183755,-3.155060,1,2024-10-08,268
OAK,OAK · 26/1 Kane Wynd · EH16 4XE,26/1 Kane Wynd,,EH16 4XE,55.925691,-3.114227,1,2024-10-07,269
OAK,"OAK · Engine & Transmission Services, Lochburn Road · G20 9AE",Engine & Transmission Services,Lochburn Road,G20 9AE,55.891476,-4.289651,1,2024-10-04,270
OAK,"OAK · Parkhead Vehicle Repair Centre, 307 -321 Westmuir Street · G31 5BY",Parkhead Vehicle Repair Centre,307 -321 Westmuir Street,G31 5BY,55.852136,-4.188120,1,2024-10-04,271
OAK,"OAK · Blackhill Recovery, 30 Stronend Street · G22 6AR",Blackhill Recovery,30 Stronend Street,G22 6AR,55.885169,-4.258945,1,2024-10-03,272
OAK,OAK · Garvel Road,Garvel Road,,,,,1,2024-10-02,273
OAK,OAK · Kelvin Avenue · G52 4LT,Kelvin Avenue,,G52 4LT,55.862817,-4.369743,1,2024-10-02,274
OAK,"OAK · Unit 1B, Old Manse Road · G32 0TA","Unit 1B, Old Manse Road",,G32 0TA,55.850026,-4.145154,1,2024-10-02,275
OAK,OAK · Aikenhead Road · G42 0QG,Aikenhead Road,,G42 0QG,55.836263,-4.249464,1,2024-09-27,276
OAK,"OAK · Bothwell ARC, Bothwell Road · ML3 0DW",Bothwell ARC,Bothwell Road,ML3 0DW,55.789399,-4.054124,1,2024-09-20,277
OAK,OAK · Iona Crescent · PA19 1AS,Iona Crescent,,PA19 1AS,55.951133,-4.845399,1,2024-09-13,278
OAK,"OAK · Assured Accident Repair Centre, 4 Dunnswood Road · G67 3EN",Assured Accident Repair Centre,4 Dunnswood Road,G67 3EN,55.969741,-3.956825,1,2024-09-12,279
OAK,"OAK · Assured Accident Repair Centre, Unit 1, 4 Dunnswood Road · G67 3EN",Assured Accident Repair Centre,"Unit 1, 4 Dunnswood Road",G67 3EN,55.969741,-3.956825,1,2024-09-12,280
OAK,"OAK · Cb Cars Clydebank, 15s Elgin Place · GB1 1PL",Cb Cars Clydebank,15s Elgin Place,GB1 1PL,,,1,2024-09-10,281
OAK,"OAK · TA Recovery and Storage Ltd, 365 Aikenhead Road · G42 0GG",TA Recovery and Storage Ltd,365 Aikenhead Road,G42 0GG,,,1,2024-09-10,282
OAK,"OAK · Paint Tec Fife, Woodside Way · KY7 4ND",Paint Tec Fife,Woodside Way,KY7 4ND,56.184912,-3.148586,1,2024-09-09,283
OAK,"OAK · Well St Customs, 60 Well Street · PA1 2QH",Well St Customs,60 Well Street,PA1 2QH,55.847951,-4.440137,1,2024-09-03,284
OAK,"OAK · Undentit rtd, 15-17 Scotland Street · G5 8NB",Undentit rtd,15-17 Scotland Street,G5 8NB,55.849585,-4.267903,1,2024-09-02,285
OAK,OAK · 2 Apsley Lane · G11 7SU,2 Apsley Lane,,G11 7SU,55.871130,-4.315515,1,2024-08-30,286
OAK,"OAK · Cd Body Repair, Cavendish Way · KY6 2SB",Cd Body Repair,Cavendish Way,KY6 2SB,56.176808,-3.200502,1,2024-08-28,287
OAK,"OAK · Fast Recovery, Sherwood Industrial Estate · EH19 3LW",Fast Recovery,Sherwood Industrial Estate,EH19 3LW,55.873562,-3.097663,1,2024-08-19,288
OAK,"OAK · Easdons Bodyshop, 60 Well Street · PA1 2QE",Easdons Bodyshop,60 Well Street,PA1 2QE,55.848609,-4.440946,1,2024-08-15,289
OAK,OAK · Mavisbank Gardens · ML4 3ER,Mavisbank Gardens,,ML4 3ER,55.823552,-4.028002,1,2024-08-08,290
OAK,"OAK · Ultimate Car Body Repairs Ltd, 184 Clydesdale Street · ML4 2RS",Ultimate Car Body Repairs Ltd,184 Clydesdale Street,ML4 2RS,55.816677,-3.988954,1,2024-08-06,291
OAK,OAK · Camps Industrial Estate · EH27 8DF,Camps Industrial Estate,,EH27 8DF,55.897984,-3.439567,1,2024-08-05,292
OAK,OAK · Ingliston Road · EH28 8AU,Ingliston Road,,EH28 8AU,55.943412,-3.374597,1,2024-08-02,293
OAK,"OAK · Wilson Breakdown Recovery, Coaltown · KY7 6JA",Wilson Breakdown Recovery,Coaltown,KY7 6JA,56.181775,-3.138955,1,2024-07-26,294
OAK,OAK · 2a Cambridge Gardens · NW6 5AE,2a Cambridge Gardens,,NW6 5AE,51.534052,-0.194114,1,2024-07-19,295
OAK,"OAK · G & B Accident Repair Centre, 42 Loanbank Quadrant · G51 3HZ",G & B Accident Repair Centre,42 Loanbank Quadrant,G51 3HZ,55.857945,-4.318390,1,2024-07-19,296
OAK,"OAK · Undent It, 15 Scotland Street · G5 8NB",Undent It,15 Scotland Street,G5 8NB,55.849585,-4.267903,1,2024-07-19,297
OAK,"OAK · Bothwell Accident Repair Centre Ltd, 69 Bothwell Road",Bothwell Accident Repair Centre Ltd,69 Bothwell Road,,,,1,2024-07-17,298
OAK,OAK · Wellshot Drive · G72 8BP,Wellshot Drive,,G72 8BP,55.818981,-4.173455,1,2024-07-17,299
OAK,"OAK · Summerston MOT Centre, Duart Street · G20 0EG",Summerston MOT Centre,Duart Street,G20 0EG,55.897339,-4.299594,1,2024-07-10,300
OAK,"OAK · Collision Repair, 22 -24 Earn Avenue · ML4 3LW",Collision Repair,22 -24 Earn Avenue,ML4 3LW,55.823002,-4.044337,1,2024-07-08,301
OAK,"OAK · ABZ Autoworks, Barclayhill Place · AB12 4PF",ABZ Autoworks,Barclayhill Place,AB12 4PF,57.067733,-2.130781,1,2024-07-05,302
OAK,"OAK · Call Accident Repair Centre, 47 Hagmill Road · ML5 4XD",Call Accident Repair Centre,47 Hagmill Road,ML5 4XD,55.843417,-4.014086,1,2024-07-05,303
OAK,"OAK · Easdons Bodyshop, Well Street · PA1 2QE",Easdons Bodyshop,Well Street,PA1 2QE,55.848609,-4.440946,1,2024-07-03,304
OAK,OAK · 41 Watson Crescent · EH1 1ER,41 Watson Crescent,,EH1 1ER,,,1,2024-06-19,305
OAK,"OAK · M A Bodyshop, Unit 7 · KY1 2NL",M A Bodyshop,Unit 7,KY1 2NL,56.122759,-3.144223,1,2024-06-12,306
OAK,"OAK · B M Auto Design, Cardross Avenue · EH52 6HY",B M Auto Design,Cardross Avenue,EH52 6HY,55.933648,-3.489572,1,2024-06-06,307
OAK,"OAK · Dannys Recoverys, 3 Rouse Mill Lane · WF17 5QB",Dannys Recoverys,3 Rouse Mill Lane,WF17 5QB,53.709377,-1.625022,1,2024-06-05,308
PARKERS,"PARKERS · Star Motors, Big Yellow Self Storage · E13 2JG",Star Motors,Big Yellow Self Storage,E13 2JG,,,5,2026-06-09,1
PARKERS,PARKERS · Moseley Street · B5 6JX,Moseley Street,,B5 6JX,52.472554,-1.890158,2,2026-01-06,2
PARKERS,"PARKERS · Somstar Recovery and Storage, Moseley Street · B5 6JX",Somstar Recovery and Storage,Moseley Street,B5 6JX,52.472554,-1.890158,2,2025-12-16,3
PARKERS,PARKERS · Star Motors · E13 2JG,Star Motors,,E13 2JG,,,1,2026-06-09,4
PARKERS,"PARKERS · Somstar Storage, Land Site B, Venetia Road · B9 4PY",Somstar Storage,"Land Site B, Venetia Road",B9 4PY,52.478355,-1.866586,1,2026-04-10,5
PARKERS,"PARKERS · Somstar Recovery & Storage, Moseley Street · B5 6JX",Somstar Recovery & Storage,Moseley Street,B5 6JX,52.472554,-1.890158,1,2026-02-20,6
PCH,"PCH · 87 Countess Road, Countess Road",87 Countess Road,Countess Road,,,,1,2025-09-15,1
PHOUSE,"PHOUSE · Unit 7, Park House Bridge Estate · M6 6JQ","Unit 7, Park House Bridge Estate",,M6 6JQ,53.505245,-2.294248,2,2026-05-20,1
PHOUSE,"PHOUSE · Parkhouse Bodyshop (ARC), Unit 7, Park House Bridge Estate · M6 6JQ",Parkhouse Bodyshop (ARC),"Unit 7, Park House Bridge Estate",M6 6JQ,53.505245,-2.294248,1,2026-06-11,2
PHOUSE,"PHOUSE · FAO The Court, C/O Parkhouse Body Shop · M6 6JQ",FAO The Court,C/O Parkhouse Body Shop,M6 6JQ,53.505245,-2.294248,1,2026-05-27,3
PHOUSE,"PHOUSE · Parkhouse Bodyshop, Unit 7, Park House Bridge Estate · M6 6JQ",Parkhouse Bodyshop,"Unit 7, Park House Bridge Estate",M6 6JQ,53.505245,-2.294248,1,2026-04-16,4
PS,"PS · Somstar Recovery & Storage, Moseley Street · B5 6JX",Somstar Recovery & Storage,Moseley Street,B5 6JX,52.472554,-1.890158,1,2024-09-11,1
PW,PW · St Davids Court · CH5 4EW,St Davids Court,,CH5 4EW,53.217180,-3.049244,1,2026-04-22,1
QCL,QCL · Cariocca Business Park · M12 4AH,Cariocca Business Park,,M12 4AH,53.468692,-2.217364,412,2026-06-11,1
QCL,"QCL · HS Recovery & Storage Ltd, William Street · M12 5FX",HS Recovery & Storage Ltd,William Street,M12 5FX,53.475020,-2.217185,253,2026-06-16,2
QCL,"QCL · HS Storage & Recovery Ltd, William Street · M12 5FX",HS Storage & Recovery Ltd,William Street,M12 5FX,53.475020,-2.217185,73,2024-12-18,3
QCL,QCL · William Street · M12 5FX,William Street,,M12 5FX,53.475020,-2.217185,34,2025-02-19,4
QCL,"QCL · HS Storage & Recovery, William Street · M12 5FX",HS Storage & Recovery,William Street,M12 5FX,53.475020,-2.217185,15,2025-01-13,5
QCL,"QCL · Hackney Solutions, Unit, 30 Cariocca Business Park · M12 4AH",Hackney Solutions,"Unit, 30 Cariocca Business Park",M12 4AH,53.468692,-2.217364,11,2026-03-24,6
QCL,"QCL · HS Recovery & Storage, William Street · M12 5FX",HS Recovery & Storage,William Street,M12 5FX,53.475020,-2.217185,11,2025-01-24,7
QCL,"QCL · Unit 30 Cariocca Business Park, Hellidon Close · M12 4AH",Unit 30 Cariocca Business Park,Hellidon Close,M12 4AH,53.468692,-2.217364,7,2025-12-19,8
QCL,"QCL · HS Storage & Recovery Ltd William Street, William Street · M12 5FX",HS Storage & Recovery Ltd William Street,William Street,M12 5FX,53.475020,-2.217185,6,2024-10-17,9
QCL,QCL · Green Street · BB10 1UZ,Green Street,,BB10 1UZ,53.803905,-2.231929,5,2025-07-23,10
QCL,"QCL · Unit, 30 Cariocca Business Park · M12 4AH","Unit, 30 Cariocca Business Park",,M12 4AH,53.468692,-2.217364,4,2026-04-08,11
QCL,"QCL · Green Street, Green Street Storage Yard",Green Street,Green Street Storage Yard,,,,4,2025-11-21,12
QCL,"QCL · Storage Yard, Green Street",Storage Yard,Green Street,,,,4,2025-06-13,13
QCL,QCL · Levenshulme Trading Estate · M19 3JP,Levenshulme Trading Estate,,M19 3JP,53.446978,-2.177805,3,2025-02-25,14
QCL,"QCL · Green Street Storage Yard, Green Street · BB10 1UZ",Green Street Storage Yard,Green Street,BB10 1UZ,53.803905,-2.231929,2,2026-03-17,15
